n_early,sigma_epistemic,sigma_aleatoric,sigma_total,abs_error,epistemic_ratio
50,78.75020037334957,23.16620603399345,82.08694878512749,585.2304936726888,0.920354433981438
50,18.44463866298553,13.498543673303736,22.85640778224323,64.59775756835938,0.6512149346581755
50,29.921576790026243,16.41428993718413,34.128136071918455,10.819782918294322,0.7686768692520484
50,67.71129486799009,21.329424241923267,70.99129377037613,48.24457204182943,0.9097290354583732
50,13.010700022865828,14.374581155038168,19.388318608579223,365.7745012410482,0.45031978868847533
50,9.745540515509813,14.407068293366597,17.393653346815107,60.66684997558593,0.3139281363810651
50,46.50696788810001,18.72405711959591,50.13470232446439,3.6135035196940635,0.8605164367561097
50,23.177295942650453,18.8087600316289,29.8488944709951,412.7829766845703,0.6029329675746142
50,15.674629677326987,15.455463656107726,22.01284562128683,22.09854756673178,0.5070399775597035
50,55.56186136893403,19.190215108894655,58.78252116663841,312.8422786458333,0.8934230547953069
50,67.6926375447578,23.688436171088416,71.71774666006793,12.982651774088538,0.8909013163497701
50,52.63024657321737,31.438862259268962,61.3053416474857,203.53313194274904,0.737011348708109
50,13.970052761010804,17.47558692711084,22.373165010620042,279.35790354410807,0.3898892321983978
50,17.609174873431048,22.12291091712613,28.275541147256117,20.135134175618532,0.38784318268566376
50,8.108209864012004,22.45731520610697,23.87622402025297,11.788925018310522,0.11532372766772983
50,14.844506735885936,17.162638311607672,22.691750352205673,432.2271453857422,0.42795248086513454
50,28.73563271519433,18.837527383852912,34.35970060230378,146.71557851155598,0.6994276329192147
50,16.274258703067325,20.854811806468856,26.453254465520786,60.834286193847674,0.37848111256450395
50,28.40714122545687,20.747057486053947,35.176783066856444,45.494498443603504,0.6521429740543712
50,10.057800843451455,15.54784980760784,18.517423995968336,228.41301127115884,0.29501555966014087
50,19.715911894350807,16.485501041049073,25.699979112836527,19.747759602864562,0.5885294458209671
50,17.959127709784166,18.172696683533772,25.549504356211234,207.3706232706706,0.49408937921136054
50,11.613964301340678,19.73936292040398,22.902546043971515,25.713816274007172,0.257154094490287
50,21.77453581444385,24.626823746741902,32.8726460417714,305.45653630574543,0.4387614713633176
50,15.95344711177504,16.70877899128954,23.101856421680967,75.45109405517576,0.47688681266239563
50,18.638192317954285,23.614557613958844,30.08370894992889,13.14848098754885,0.38383521854401303
50,22.862535511266053,17.854942192082156,29.008524448625387,27.716267140706407,0.6211514582547792
50,24.425681086964115,26.22525986212821,35.8382219341059,33.40717620849608,0.4645157626763678
50,11.318846845665817,13.402204189106087,17.542387837524622,223.78640848795573,0.41631968883317744
50,9.29655948907088,15.837699433209009,18.364605676967386,5.126604105631515,0.2562602763252157
50,13.798955660707177,15.997983644992923,21.126917854519707,393.96769439697266,0.4265993122149589
50,23.327469054269073,21.28235710968497,31.577041289868177,10.42676503499348,0.545748277888156
50,77.98172723302837,24.46601438828916,81.72964971351836,521.320271794796,0.9103877919570965
50,23.88096712122602,17.99621494880433,29.902580877386598,55.27196197509767,0.6378028770963744
50,29.066596990651895,21.16909288831695,35.95827518570886,43.6287737528483,0.6534173694190386
50,73.71819953700827,31.27909929347005,80.0796790427442,2.7477057902018487,0.8474318676942132
50,17.67418820055371,18.80897623540301,25.809969305920283,55.99973907470701,0.4689256339869453
50,23.201705359031404,19.10408985335331,30.054706464916663,0.8530489095052189,0.5959568737336673
50,31.86541774685174,14.5424485441272,35.02695616007708,294.865620320638,0.8276265896816107
50,39.24679111432619,19.43723712326418,43.79631034410949,406.47983306884765,0.8030327522106286
50,22.55623852155422,23.693712106293027,32.713542908360495,19.976246897379554,0.47542081743477627
50,20.71988282651002,19.17987246840135,28.234394844735824,291.67081868489583,0.5385395740815587
50,45.619552253424864,18.015357196710532,49.047901511971254,386.54145599365233,0.8650897668635825
50,18.81352274272602,21.54666899709372,28.604328044220665,56.4572486368815,0.4325902685389783
